Date,Source,Campaign,Impressions,Spend,Clicks,AdGroup,Ad,Invalid CTR,CTR,CPC
2023-07-09,Organic,,0,0.0,17,,,True,,0.0
2023-07-09,Telegram posts,,0,0.0,0,,,False,,
2023-07-09,Facebook Ads,07.07.23LAL_DE,61,1.0,2,LAL1,b2,False,0.03278688524590164,0.5
2023-07-09,Facebook Ads,03.07.23women,2,0.01,0,women,b4,False,0.0,
2023-07-09,Facebook Ads,07.07.23LAL_DE,660,10.43,11,LAL1,b3,False,0.016666666666666666,0.9481818181818181
2023-07-09,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v1,False,,
2023-07-09,Facebook Ads,03.07.23women,52,0.42,0,women,b2,False,0.0,
2023-07-09,Youtube Ads,,0,0.0,0,,,False,,
2023-07-09,Tiktok Ads,,0,0.0,0,,,False,,
2023-07-09,Facebook Ads,07.07.23LAL_DE,1,0.0,0,LAL1,b4,False,0.0,
2023-07-09,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2,False,,
2023-07-09,Google Ads,,0,0.0,0,,,False,,
2023-07-09,Google Ads,performancemax_eng_DE,9846,24.45,416,,,False,0.042250660166565104,0.05877403846153846
2023-07-09,Facebook Ads,05.07.23interests_DE,2,0.02,0,interest_work,b1,False,0.0,
2023-07-09,Facebook Ads,02.07.23wide_DE,924,13.54,19,wide,b3,False,0.020562770562770564,0.7126315789473684
2023-07-09,Facebook Ads,04.07.23recentlymoved_DE,3,0.13,1,recentlymoved,b1,False,0.3333333333333333,0.13
2023-07-09,Facebook Ads,05.07.23interests_DE,533,6.1,6,interest_work,b2,False,0.01125703564727955,1.0166666666666666
2023-07-09,Facebook Ads,,0,0.0,0,,,False,,
2023-07-09,Facebook Ads,03.07.23women,568,8.82,8,women,b3,False,0.014084507042253521,1.1025
2023-07-10,Facebook Ads,05.07.23interests_DE,2,0.0,0,interest_dataanalytics,b3,False,0.0,
2023-07-10,Facebook Ads,05.07.23interests_DE,439,4.24,8,interest_work,b2,False,0.018223234624145785,0.53
2023-07-10,Facebook Ads,02.07.23wide_DE,1229,13.02,20,wide,b3,False,0.01627339300244101,0.651
2023-07-10,Facebook Ads,04.07.23recentlymoved_DE,830,8.51,15,recentlymoved,b2,False,0.018072289156626505,0.5673333333333334
2023-07-10,Facebook Ads,07.07.23LAL_DE,966,11.18,16,LAL1,b3,False,0.016563146997929608,0.69875
2023-07-10,Facebook Ads,02.07.23wide_DE,30,0.19,0,wide,b2,False,0.0,
2023-07-10,Facebook Ads,05.07.23interests_DE,1,0.01,0,interest_dataanalytics,b2,False,0.0,
2023-07-10,Facebook Ads,03.07.23women,838,9.55,12,women,b3,False,0.014319809069212411,0.7958333333333334
2023-07-10,Google Ads,performancemax_eng_DE,12337,25.22,334,,,False,0.02707303234173624,0.07550898203592814
2023-07-10,Facebook Ads,,0,0.0,0,,,False,,
2023-07-10,Google Ads,gen_analyst_DE,231,59.96,39,,,False,0.16883116883116883,1.5374358974358975
2023-07-10,Facebook Ads,04.07.23recentlymoved_DE,0,0.0,0,recentlymoved,b1,False,,
2023-07-10,Organic,,0,0.0,25,,,True,,0.0
2023-07-10,Facebook Ads,04.07.23recentlymoved_DE,98,1.66,1,recentlymoved,b3,False,0.01020408163265306,1.66
2023-07-10,Google Ads,,0,0.0,0,,,False,,
2023-07-10,Facebook Ads,05.07.23interests_DE,58,0.49,0,interest_programming,b4,False,0.0,
2023-07-10,Youtube Ads,,0,0.0,0,,,False,,
2023-07-10,Facebook Ads,05.07.23interests_DE,108,0.91,3,interest_programming,b2,False,0.027777777777777776,0.30333333333333334
2023-07-10,Facebook Ads,03.07.23women,39,0.26,0,women,b2,False,0.0,
2023-07-10,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2,False,,
2023-07-10,Facebook Ads,05.07.23interests_DE,85,0.9,3,interest_work,b3,False,0.03529411764705882,0.3
2023-07-10,Bloggers,,0,0.0,0,,,False,,
2023-07-10,CRM,,0,0.0,0,,,False,,
2023-07-10,Facebook Ads,07.07.23LAL_DE,1,0.0,0,LAL1,b1,False,0.0,
2023-07-10,Facebook Ads,05.07.23interests_DE,173,1.66,7,interest_programming,b3,False,0.04046242774566474,0.23714285714285713
2023-07-10,Facebook Ads,04.07.23recentlymoved_DE,9,0.11,0,recentlymoved,b4,False,0.0,
2023-07-10,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v1,False,,
2023-07-10,Facebook Ads,05.07.23interests_DE,12,0.08,0,interest_programming,b1,False,0.0,
2023-07-10,Telegram posts,,0,0.0,0,,,False,,
2023-07-10,Facebook Ads,05.07.23interests_DE,148,1.33,0,interest_work,b4,False,0.0,
2023-07-10,SMM,,0,0.0,17,,,True,,0.0
2023-07-10,Tiktok Ads,,0,0.0,0,,,False,,
2023-07-10,Facebook Ads,05.07.23interests_DE,58,0.8,1,interest_dataanalytics – Copy,b2,False,0.017241379310344827,0.8
2023-07-10,Facebook Ads,07.07.23LAL_DE,53,0.44,0,LAL1,b2,False,0.0,
2023-07-11,Youtube Ads,,0,0.0,0,,,False,,
2023-07-11,Facebook Ads,10.07.23wide_com_DE,25,0.28,0,wide,b4com,False,0.0,
2023-07-11,Tiktok Ads,,0,0.0,0,,,False,,
2023-07-11,Facebook Ads,07.07.23LAL_DE,101,0.86,2,LAL1,b2,False,0.019801980198019802,0.43
2023-07-11,Facebook Ads,04.07.23recentlymoved_DE,20,0.29,1,recentlymoved,b3,False,0.05,0.29
2023-07-11,Facebook Ads,05.07.23interests_DE,7,0.14,0,interest_programming,b4,False,0.0,
2023-07-11,SMM,,0,0.0,5,,,True,,0.0
2023-07-11,Facebook Ads,03.07.23women,1,0.0,0,women,b2,False,0.0,
2023-07-11,Organic,,0,0.0,29,,,True,,0.0
2023-07-11,Facebook Ads,05.07.23interests_DE,24,0.19,0,interest_programming,b2,False,0.0,
2023-07-11,Telegram posts,,0,0.0,0,,,False,,
2023-07-11,Facebook Ads,05.07.23interests_DE,13,0.12,1,interest_programming,b1,False,0.07692307692307693,0.12
2023-07-11,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2,False,,
2023-07-11,Facebook Ads,04.07.23recentlymoved_DE,863,9.89,20,recentlymoved,b2,False,0.023174971031286212,0.49450000000000005
2023-07-11,Google Ads,,0,0.0,0,,,False,,
2023-07-11,Facebook Ads,05.07.23interests_DE,755,8.64,13,interest_programming,b3,False,0.017218543046357615,0.6646153846153846
2023-07-11,Google Ads,gen_analyst_DE,325,39.98,32,,,False,0.09846153846153846,1.249375
2023-07-11,Google Ads,performancemax_eng_DE,9316,24.44,272,,,False,0.029197080291970802,0.0898529411764706
2023-07-11,Facebook Ads,10.07.23wide_com_DE,130,2.38,0,wide,b3com,False,0.0,
2023-07-11,Facebook Ads,02.07.23wide_DE,107,1.46,4,wide,b2,False,0.037383177570093455,0.365
2023-07-11,Facebook Ads,02.07.23wide_DE,865,11.05,18,wide,b3,False,0.020809248554913295,0.6138888888888889
2023-07-11,Facebook Ads,10.07.23wide_com_DE,114,1.43,4,wide,b2com,False,0.03508771929824561,0.3575
2023-07-11,Facebook Ads,,0,0.0,0,,,False,,
2023-07-11,Bloggers,,0,0.0,0,,,False,,
2023-07-11,Facebook Ads,10.07.23wide_com_DE,5,0.02,0,wide,b1com,False,0.0,
2023-07-11,Facebook Ads,07.07.23LAL_DE,653,8.66,12,LAL1,b3,False,0.018376722817764167,0.7216666666666667
2023-07-11,CRM,,0,0.0,0,,,False,,
2023-07-11,Facebook Ads,03.07.23women,725,9.94,21,women,b3,False,0.028965517241379312,0.47333333333333333
2023-07-12,Facebook Ads,05.07.23interests_DE,1119,8.87,17,interest_programming,b3,False,0.01519213583556747,0.5217647058823529
2023-07-12,Facebook Ads,05.07.23interests_DE,3,0.02,0,interest_programming,b1,False,0.0,
2023-07-12,Google Ads,performancemax_eng_DE,14131,26.84,434,,,False,0.030712617649140187,0.06184331797235023
2023-07-12,Google Ads,gen_analyst_DE,71,12.7,5,,,False,0.07042253521126761,2.54
2023-07-12,Google Ads,,0,0.0,0,,,False,,
2023-07-12,Facebook Ads,10.07.23wide_com_DE,6,0.1,0,wide,b1com,False,0.0,
2023-07-12,Organic,,0,0.0,58,,,True,,0.0
2023-07-12,Facebook Ads,10.07.23wide_com_DE,42,1.0,0,wide,b3com,False,0.0,
2023-07-12,Facebook Ads,02.07.23wide_DE,193,2.1,6,wide,b2,False,0.031088082901554404,0.35000000000000003
2023-07-12,Facebook Ads,03.07.23women,14,0.1,0,women,b2,False,0.0,
2023-07-12,Youtube Ads,,0,0.0,0,,,False,,
2023-07-12,Facebook Ads,07.07.23LAL_DE,205,2.28,2,LAL1,b2,False,0.00975609756097561,1.14
2023-07-12,Tiktok Ads,,0,0.0,0,,,False,,
2023-07-12,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2,False,,
2023-07-12,Facebook Ads,04.07.23recentlymoved_DE,1,0.01,0,recentlymoved,b3,False,0.0,
2023-07-12,Facebook Ads,10.07.23wide_com_DE,8,0.14,0,wide,b4com,False,0.0,
2023-07-12,Facebook Ads,07.07.23LAL_DE,505,6.53,14,LAL1,b3,False,0.027722772277227723,0.46642857142857147
2023-07-12,CRM,,0,0.0,0,,,False,,
2023-07-12,Bloggers,,0,0.0,0,,,False,,
2023-07-12,Facebook Ads,02.07.23wide_DE,800,9.59,11,wide,b3,False,0.01375,0.8718181818181818
2023-07-12,Facebook Ads,04.07.23recentlymoved_DE,991,9.2,15,recentlymoved,b2,False,0.015136226034308779,0.6133333333333333
2023-07-12,Facebook Ads,05.07.23interests_DE,7,0.08,0,interest_programming,b2,False,0.0,
2023-07-12,Facebook Ads,,0,0.0,0,,,False,,
2023-07-12,SMM,,0,0.0,16,,,True,,0.0
2023-07-12,Telegram posts,2023-07-12_Telegram posts,911,4.25,28,,,False,0.030735455543358946,0.15178571428571427
2023-07-12,Telegram posts,,0,0.0,0,,,False,,
2023-07-12,Facebook Ads,10.07.23wide_com_DE,515,6.82,11,wide,b2com,False,0.021359223300970873,0.62
2023-07-12,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v1,False,,
2023-07-12,Facebook Ads,03.07.23women,666,8.52,11,women,b3,False,0.016516516516516516,0.7745454545454545
2023-07-13,Facebook Ads,03.07.23women,573,8.68,16,women,b3,False,0.027923211169284468,0.5425
2023-07-13,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v1,False,,
2023-07-13,Tiktok Ads,,0,0.0,0,,,False,,
2023-07-13,Facebook Ads,10.07.23wide_com_DE,651,7.93,10,wide,b2com,False,0.015360983102918587,0.7929999999999999
2023-07-13,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2,False,,
2023-07-13,Facebook Ads,10.07.23wide_com_DE,4,0.05,0,wide,b4com,False,0.0,
2023-07-13,Youtube Ads,,0,0.0,0,,,False,,
2023-07-13,Facebook Ads,07.07.23LAL_DE,178,2.52,3,LAL1,b2,False,0.016853932584269662,0.84
2023-07-13,Facebook Ads,04.07.23recentlymoved_DE,4,0.02,0,recentlymoved,b3,False,0.0,
2023-07-13,Facebook Ads,07.07.23LAL_DE,382,6.94,7,LAL1,b3,False,0.01832460732984293,0.9914285714285714
2023-07-13,Facebook Ads,10.07.23wide_com_DE,15,0.32,0,wide,b3com,False,0.0,
2023-07-13,Bloggers,,0,0.0,0,,,False,,
2023-07-13,Facebook Ads,05.07.23interests_DE,20,0.19,0,interest_programming,b2,False,0.0,
2023-07-13,Facebook Ads,,0,0.0,0,,,False,,
2023-07-13,Organic,,0,0.0,89,,,True,,0.0
2023-07-13,Facebook Ads,03.07.23women,4,0.01,0,women,b2,False,0.0,
2023-07-13,SMM,,0,0.0,16,,,True,,0.0
2023-07-13,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_programming,b1,False,0.0,
2023-07-13,Telegram posts,2023-07-13_Telegram posts,507,4.25,25,,,False,0.04930966469428008,0.17
2023-07-13,Telegram posts,,0,0.0,0,,,False,,
2023-07-13,Facebook Ads,04.07.23recentlymoved_DE,882,9.07,13,recentlymoved,b2,False,0.01473922902494331,0.6976923076923077
2023-07-13,Facebook Ads,02.07.23wide_DE,689,8.8,12,wide,b3,False,0.01741654571843251,0.7333333333333334
2023-07-13,Facebook Ads,02.07.23wide_DE,208,2.53,6,wide,b2,False,0.028846153846153848,0.42166666666666663
2023-07-13,Google Ads,,0,0.0,0,,,False,,
2023-07-13,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_work,b2,False,0.0,
2023-07-13,CRM,,0,0.0,0,,,False,,
2023-07-13,Facebook Ads,05.07.23interests_DE,658,8.16,13,interest_programming,b3,False,0.019756838905775075,0.6276923076923077
2023-07-13,Facebook Ads,10.07.23wide_com_DE,10,0.13,0,wide,b1com,False,0.0,
2023-07-13,Google Ads,performancemax_eng_DE,23636,48.12,592,,,False,0.02504653917752581,0.08128378378378379
2023-07-14,Facebook Ads,10.07.23wide_com_DE,8,0.06,0,wide,b3com,False,0.0,
2023-07-14,Organic,,0,0.0,81,,,True,,0.0
2023-07-14,Facebook Ads,05.07.23interests_DE,768,8.46,13,interest_programming,b3,False,0.016927083333333332,0.6507692307692309
2023-07-14,SMM,,0,0.0,1,,,True,,0.0
2023-07-14,Facebook Ads,07.07.23LAL_DE,338,4.3,4,LAL1,b2,False,0.011834319526627219,1.075
2023-07-14,Telegram posts,2023-07-14_Telegram posts,6061,24.25,40,,,False,0.006599571027883187,0.60625
2023-07-14,Facebook Ads,04.07.23recentlymoved_DE,2,0.02,0,recentlymoved,b3,False,0.0,
2023-07-14,Telegram posts,,0,0.0,0,,,False,,
2023-07-14,Facebook Ads,10.07.23wide_com_DE,1,0.0,0,wide,b1com,False,0.0,
2023-07-14,Google Ads,,0,0.0,0,,,False,,
2023-07-14,Facebook Ads,03.07.23women,686,8.81,15,women,b3,False,0.021865889212827987,0.5873333333333334
2023-07-14,Bloggers,,0,0.0,0,,,False,,
2023-07-14,Facebook Ads,03.07.23women,1,0.0,0,women,b2,False,0.0,
2023-07-14,Google Ads,performancemax_eng_DE,44133,77.5,709,,,False,0.016065076020211632,0.10930888575458392
2023-07-14,Facebook Ads,05.07.23interests_DE,2,0.04,0,interest_programming,b1,False,0.0,
2023-07-14,CRM,,0,0.0,0,,,False,,
2023-07-14,Tiktok Ads,12.07.2023wide_DE,1936,9.86,17,wide,v6com,False,0.00878099173553719,0.58
2023-07-14,Facebook Ads,04.07.23recentlymoved_DE,852,8.86,12,recentlymoved,b2,False,0.014084507042253521,0.7383333333333333
2023-07-14,Facebook Ads,10.07.23wide_com_DE,5,0.04,0,wide,b4com,False,0.0,
2023-07-14,Facebook Ads,10.07.23wide_com_DE,691,9.0,12,wide,b2com,False,0.017366136034732273,0.75
2023-07-14,Facebook Ads,02.07.23wide_DE,422,7.32,12,wide,b3,False,0.02843601895734597,0.61
2023-07-14,Youtube Ads,,0,0.0,0,,,False,,
2023-07-14,Tiktok Ads,12.07.2023wide_DE,0,0.0,0,wide,v2,False,,
2023-07-14,Tiktok Ads,,0,0.0,0,,,False,,
2023-07-14,Facebook Ads,,0,0.0,0,,,False,,
2023-07-14,Facebook Ads,02.07.23wide_DE,356,3.84,3,wide,b2,False,0.008426966292134831,1.28
2023-07-14,Tiktok Ads,12.07.2023wide_DE,971,3.57,5,wide,v5,False,0.005149330587023687,0.714
2023-07-14,Facebook Ads,07.07.23LAL_DE,341,4.51,6,LAL1,b3,False,0.017595307917888565,0.7516666666666666
2023-07-14,Tiktok Ads,12.07.2023wide_DE,150,0.98,0,wide,v4com,False,0.0,
2023-07-14,Facebook Ads,05.07.23interests_DE,15,0.11,0,interest_programming,b2,False,0.0,
2023-07-14,Tiktok Ads,12.07.2023wide_DE,263,1.33,2,wide,v3com,False,0.0076045627376425855,0.665
2023-07-15,Facebook Ads,04.07.23recentlymoved_DE,802,8.38,13,recentlymoved,b2,False,0.016209476309226933,0.6446153846153847
2023-07-15,Tiktok Ads,12.07.2023wide_DE,263,1.6,1,wide,v5,False,0.0038022813688212928,1.6
2023-07-15,Facebook Ads,07.07.23LAL_DE,522,6.43,10,LAL1,b3,False,0.019157088122605363,0.643
2023-07-15,Facebook Ads,10.07.23wide_com_DE,731,8.57,11,wide,b2com,False,0.015047879616963064,0.7790909090909092
2023-07-15,Tiktok Ads,12.07.2023wide_DE,3043,14.47,30,wide,v6com,False,0.009858692080184028,0.48233333333333334
2023-07-15,Telegram posts,,0,0.0,0,,,False,,
2023-07-15,Facebook Ads,05.07.23interests_DE,1,0.02,0,interest_programming,b4,False,0.0,
2023-07-15,Tiktok Ads,,0,0.0,0,,,False,,
2023-07-15,Facebook Ads,04.07.23recentlymoved_DE,7,0.1,1,recentlymoved,b3,False,0.14285714285714285,0.1
2023-07-15,Facebook Ads,10.07.23wide_com_DE,2,0.02,1,wide,b1com,False,0.5,0.02
2023-07-15,Facebook Ads,10.07.23wide_com_DE,6,0.14,0,wide,b3com,False,0.0,
2023-07-15,CRM,,0,0.0,0,,,False,,
2023-07-15,Facebook Ads,03.07.23women,605,8.18,18,women,b3,False,0.02975206611570248,0.45444444444444443
2023-07-15,Google Ads,,0,0.0,0,,,False,,
2023-07-15,Facebook Ads,10.07.23wide_com_DE,1,0.0,0,wide,b4com,False,0.0,
2023-07-15,Facebook Ads,05.07.23interests_DE,814,8.12,13,interest_programming,b3,False,0.01597051597051597,0.6246153846153846
2023-07-15,Google Ads,performancemax_eng_DE,46099,78.87,588,,,False,0.012755157378685005,0.1341326530612245
2023-07-15,Facebook Ads,,0,0.0,0,,,False,,
2023-07-15,Telegram posts,2023-07-15_Telegram posts,904,4.25,24,,,False,0.02654867256637168,0.17708333333333334
2023-07-15,SMM,,0,0.0,3,,,True,,0.0
2023-07-15,Organic,,0,0.0,57,,,True,,0.0
2023-07-15,Facebook Ads,05.07.23interests_DE,1,0.0,0,interest_programming,b2,False,0.0,
2023-07-15,Facebook Ads,02.07.23wide_DE,242,3.07,6,wide,b2,False,0.024793388429752067,0.5116666666666666
2023-07-15,Facebook Ads,07.07.23LAL_DE,256,2.35,6,LAL1,b2,False,0.0234375,0.39166666666666666
2023-07-15,Tiktok Ads,12.07.2023wide_DE,710,3.66,8,wide,v3com,False,0.011267605633802818,0.4575
2023-07-15,Facebook Ads,03.07.23women,31,0.24,1,women,b2,False,0.03225806451612903,0.24
2023-07-15,Youtube Ads,,0,0.0,0,,,False,,
2023-07-15,Facebook Ads,02.07.23wide_DE,595,7.99,12,wide,b3,False,0.020168067226890758,0.6658333333333334
2023-07-15,Facebook Ads,05.07.23interests_DE,3,0.05,0,interest_programming,b1,False,0.0,
2023-07-15,Facebook Ads,04.07.23recentlymoved_DE,1,0.02,0,recentlymoved,b1,False,0.0,
